Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid
Q99623	Q77M19	taxid:9606	taxid:132487
Q99623	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
Q99653	B9UPF3	taxid:9606	taxid:10580
Q99653	F5HE74	taxid:9606	taxid:295027
Q99653	F5HHQ0	taxid:9606	taxid:295027
Q99653	P03452	taxid:9606	taxid:211044
Q99653	P03468	taxid:9606	taxid:211044
Q99653	P06460	taxid:9606	taxid:10600
Q99653	P06821	taxid:9606	taxid:211044
Q99653	P0C6Z1	taxid:9606	taxid:82830
Q99653	P0C737	taxid:9606	taxid:82830
Q99653	P0CK57	taxid:9606	taxid:82830
Q99653	P0DTC5	taxid:9606	taxid:2697049
Q99653	P27487	taxid:9606	taxid:9606
Q99653	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q99653	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q99653	Q01628	taxid:9606	taxid:9606
Q99653	Q1K9H5	taxid:9606	taxid:381518
Q99653	Q6SW92	taxid:9606	taxid:295027
Q99653	Q77M19	taxid:9606	taxid:132487
Q99653	Q9NRS4	taxid:9606	taxid:9606
Q99653	Q9WB91	taxid:9606	taxid:11706
Q99683	P04601	taxid:9606	taxid:11706
Q99683	P04601	taxid:9606	taxid:11706
Q99689	P03086	taxid:9606	taxid:10632
Q99689	P03086	taxid:9606	taxid:10632
Q99689	P03086	taxid:9606	taxid:10632
Q99689	P03086	taxid:9606	taxid:10632
Q99689	Q6J8G2	taxid:9606	taxid:512345
Q99689	Q9WC28	taxid:9606	taxid:512346
Q99700	G3CKS7	taxid:9606	taxid:10376
Q99700	O95985	taxid:9606	taxid:9606
Q99700	P15682	taxid:9606	taxid:381518
Q99700	P29991-PRO_0000037946	taxid:9606	taxid:31635
Q99700	Q1HVD3	taxid:9606	taxid:82830
Q99700	Q1HVJ0	taxid:9606	taxid:82830
Q99700	Q6VGS8	taxid:9606	taxid:28285
Q99714	P05777	taxid:9606	taxid:381518
Q99714	P0DTC5	taxid:9606	taxid:2697049
Q99714	P0DTD2	taxid:9606	taxid:2697049
Q99714	P0DTD2	taxid:9606	taxid:2697049
Q99714	P0DTD3	taxid:9606	taxid:2697049
Q99714	P0DTD3	taxid:9606	taxid:2697049
Q99714	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q99714	Q1K9H5	taxid:9606	taxid:381518
Q99720	F5HC33	taxid:9606	taxid:295027
Q99720	F5HGU6	taxid:9606	taxid:295027
Q99720	P0C6X7-PRO_0000037313	taxid:9606	taxid:694009
Q99720	P0DTC5	taxid:9606	taxid:2697049
Q99720	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q99720	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q99720	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q99720	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q99720	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q99735	O36551	taxid:9606	taxid:37296
Q99747	P05780	taxid:9606	taxid:381518
Q99747	P0DTC3	taxid:9606	taxid:2697049
Q99747	P0DTD8	taxid:9606	taxid:2697049
Q99747	P0DTD8	taxid:9606	taxid:2697049
Q99747	Q7TFA1	taxid:9606	taxid:694009
Q99797	P0DTC5	taxid:9606	taxid:2697049
Q99797	P29991-PRO_0000308279	taxid:9606	taxid:31635
Q99797	Q6SWB7	taxid:9606	taxid:295027
Q99798	P0C6X7-PRO_0000037319	taxid:9606	taxid:694009
Q99816	P03211	taxid:9606	taxid:10377
Q99816	P03211	taxid:9606	taxid:10377
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P04591	taxid:9606	taxid:11706
Q99816	P08363	taxid:9606	taxid:10900
Q99816	P08363	taxid:9606	taxid:10900
Q99816	P0C705	taxid:9606	taxid:82830
Q99816	P0C705	taxid:9606	taxid:82830
Q99816	P0C705	taxid:9606	taxid:82830
Q99816	P14076	taxid:9606	taxid:11927
Q99816	P14076	taxid:9606	taxid:11927
Q99816	P14076	taxid:9606	taxid:11927
Q99816	P14349	taxid:9606	taxid:11963
Q99816	P18095	taxid:9606	taxid:11714
Q99816	P18095	taxid:9606	taxid:11714
Q99816	P18095	taxid:9606	taxid:11714
Q99816	Q1HVF7	taxid:9606	taxid:82830
Q99816	Q1K9H5	taxid:9606	taxid:381518
Q99816	Q6J8G2	taxid:9606	taxid:512345
Q99816	Q9WC28	taxid:9606	taxid:512346
Q99828	P36801	taxid:9606	taxid:10621
Q99832	F5HG51	taxid:9606	taxid:295027
Q99832	P03427	taxid:9606	taxid:381518
Q99832	P03452	taxid:9606	taxid:211044
Q99832	P03454	taxid:9606	taxid:381518
Q99832	P03470	taxid:9606	taxid:381518
Q99832	P05777	taxid:9606	taxid:381518
Q99832	P05780	taxid:9606	taxid:381518
Q99832	P06429	taxid:9606	taxid:10586
Q99832	P06929	taxid:9606	taxid:10583
Q99832	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q99832	P09992	taxid:9606	taxid:11624
Q99832	P15659	taxid:9606	taxid:381518
Q99832	P17388	taxid:9606	taxid:10585
Q99832	P29991-PRO_0000037940	taxid:9606	taxid:31635
Q99832	P69723	taxid:9606	taxid:11706
Q99832	Q05322	taxid:9606	taxid:128952
Q99832	Q20MH0	taxid:9606	taxid:381518
Q99832	Q77M19	taxid:9606	taxid:132487
Q99836	P06930	taxid:9606	taxid:333923
Q99836	P26672	taxid:9606	taxid:10254
Q99836	P26672	taxid:9606	taxid:10254
Q99933	P03070	taxid:9606	taxid:1891767
Q99942	P03433	taxid:9606	taxid:211044
Q99942	P03433	taxid:9606	taxid:211044
Q99942	P04578	taxid:9606	taxid:11706
Q99942	P06460	taxid:9606	taxid:10600
Q99942	P0DTC5	taxid:9606	taxid:2697049
Q99942	P17385	taxid:9606	taxid:10585
Q99942	P29996	taxid:9606	taxid:31762
Q99986	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
Q99986	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q9BPW8	B9UPF3	taxid:9606	taxid:10580
Q9BPW8	O14786	taxid:9606	taxid:9606
Q9BPW8	O95985	taxid:9606	taxid:9606
Q9BPW8	P03428	taxid:9606	taxid:211044
Q9BPW8	P03452	taxid:9606	taxid:211044
Q9BPW8	P03468	taxid:9606	taxid:211044
Q9BPW8	P03496	taxid:9606	taxid:211044
Q9BPW8	P06427	taxid:9606	taxid:10586
Q9BPW8	P06821	taxid:9606	taxid:211044
Q9BPW8	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q9BPW8	P36799	taxid:9606	taxid:10614
Q9BPW8	Q1HVI8	taxid:9606	taxid:82830
Q9BPW8	Q77M19	taxid:9606	taxid:132487
Q9BPW8	Q8AZK7	taxid:9606	taxid:10377
Q9BPW8	Q91B85-PRO_0000441424	taxid:9606	taxid:172148
Q9BPX3	F5HG68	taxid:9606	taxid:295027
Q9BPX3	P03468	taxid:9606	taxid:211044
Q9BPX3	P03470	taxid:9606	taxid:381518
Q9BPX3	P05780	taxid:9606	taxid:381518
Q9BPX5	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q9BPX5	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
Q9BPX6	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BPX6	F5HF90	taxid:9606	taxid:295027
Q9BQ48	P88947	taxid:9606	taxid:435895
Q9BQ52	A0A6B9W2G5	taxid:9606	taxid:2697049
Q9BQ52	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
Q9BQ52	Q6SWD3	taxid:9606	taxid:295027
Q9BQ52	Q9WMX2-PRO_0000037549	taxid:9606	taxid:333284
Q9BQ52	Q9WMX2-PRO_0000037549	taxid:9606	taxid:333284
Q9BQ95	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BQ95	P0DTD3	taxid:9606	taxid:2697049
Q9BQ95	P0DTD3	taxid:9606	taxid:2697049
Q9BQ95	P59596	taxid:9606	taxid:694009
Q9BQ95	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q9BQC6	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q9BQE4	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BQE4	K9N7C7-PRO_0000422445	taxid:9606	taxid:1263720
Q9BQE4	P0C6X7-PRO_0000037314	taxid:9606	taxid:694009
Q9BQE4	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q9BQE4	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q9BQE4	P0DTD8	taxid:9606	taxid:2697049
Q9BQP7	Q77M19	taxid:9606	taxid:132487
Q9BQT8	P0DTC5	taxid:9606	taxid:2697049
Q9BQT8	P0DTC5	taxid:9606	taxid:2697049
Q9BQT8	Q77M19	taxid:9606	taxid:132487
Q9BRJ2	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BRQ6	O36551	taxid:9606	taxid:37296
Q9BRQ6	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q9BRQ6	Q77M19	taxid:9606	taxid:132487
Q9BRQ8	P03468	taxid:9606	taxid:211044
Q9BRR6	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q9BRR6	P0DTD8	taxid:9606	taxid:2697049
Q9BRR6	Q9NRS4	taxid:9606	taxid:9606
Q9BRT2	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BRT2	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q9BRT2	Q7TFA0	taxid:9606	taxid:694009
Q9BRX8	O36551	taxid:9606	taxid:37296
Q9BRX8	P0DTD8	taxid:9606	taxid:2697049
Q9BRX8	Q7TFA1	taxid:9606	taxid:694009
Q9BRX8	Q99IB8-PRO_0000045600	taxid:9606	taxid:356411
Q9BS26	P04578	taxid:9606	taxid:11706
Q9BS26	P06461	taxid:9606	taxid:10600
Q9BS26	P06463	taxid:9606	taxid:333761
Q9BS26	P06930	taxid:9606	taxid:333923
Q9BS26	P0DTC3	taxid:9606	taxid:2697049
Q9BS26	P0DTC7-PRO_0000449654	taxid:9606	taxid:2697049
Q9BS26	P0DTC8	taxid:9606	taxid:2697049
Q9BS26	P14357	taxid:9606	taxid:10254
Q9BS26	P88935	taxid:9606	taxid:435895
Q9BS26	Q77M19	taxid:9606	taxid:132487
Q9BS26	Q7TFA0	taxid:9606	taxid:694009
Q9BSA9	P06460	taxid:9606	taxid:10600
Q9BSA9	P06792	taxid:9606	taxid:333761
Q9BSA9	P06927	taxid:9606	taxid:333760
Q9BSA9	P0C737	taxid:9606	taxid:82830
Q9BSD7	O15393	taxid:9606	taxid:9606
Q9BSD7	O15393	taxid:9606	taxid:9606
Q9BSD7	O95985	taxid:9606	taxid:9606
Q9BSD7	P03431	taxid:9606	taxid:211044
Q9BSD7	P03433	taxid:9606	taxid:211044
Q9BSD7	P03452	taxid:9606	taxid:211044
Q9BSD7	P03508	taxid:9606	taxid:211044
Q9BSD7	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q9BSD7	P0DTD1-PRO_0000449628	taxid:9606	taxid:2697049
Q9BSD7	P0DTD1-PRO_0000449628	taxid:9606	taxid:2697049
Q9BSD7	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q9BSE5	P0DTC7	taxid:9606	taxid:2697049
Q9BSE5	Q80H93	taxid:9606	taxid:694009
Q9BSF4	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BSF4	P03468	taxid:9606	taxid:211044
Q9BSF4	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q9BSF4	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
Q9BSF4	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q9BSH4	P59596	taxid:9606	taxid:694009
Q9BSH4	Q80H93	taxid:9606	taxid:694009
Q9BSJ8	B9UPF3	taxid:9606	taxid:10580
Q9BSJ8	G3CKS7	taxid:9606	taxid:10376
Q9BSJ8	O15393	taxid:9606	taxid:9606
Q9BSJ8	P03452	taxid:9606	taxid:211044
Q9BSJ8	P03468	taxid:9606	taxid:211044
Q9BSJ8	P03470	taxid:9606	taxid:381518
Q9BSJ8	P04578	taxid:9606	taxid:11706
Q9BSJ8	P06460	taxid:9606	taxid:10600
Q9BSJ8	P06461	taxid:9606	taxid:10600
Q9BSJ8	P0C737	taxid:9606	taxid:82830
Q9BSJ8	P0DTC4	taxid:9606	taxid:2697049
Q9BSJ8	P0DTC5	taxid:9606	taxid:2697049
Q9BSJ8	P0DTC6	taxid:9606	taxid:2697049
Q9BSJ8	P0DTC7	taxid:9606	taxid:2697049
Q9BSJ8	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q9BSJ8	P17385	taxid:9606	taxid:10585
Q9BSJ8	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q9BSK2	Q77M19	taxid:9606	taxid:132487
Q9BST9	K9N4V0	taxid:9606	taxid:1263720
Q9BSY4	Q0A2H1	taxid:9606	taxid:402527
Q9BSY4	Q20MH4	taxid:9606	taxid:381518
Q9BSY4	Q2PJP1	taxid:9606	taxid:363744
Q9BSY4	Q6DP94	taxid:9606	taxid:644788
Q9BSY4	R9WKI0	taxid:9606	taxid:1343791
Q9BT22	B9UPF3	taxid:9606	taxid:10580
Q9BT22	O14786	taxid:9606	taxid:9606
Q9BT22	P06460	taxid:9606	taxid:10600
Q9BT22	P06792	taxid:9606	taxid:333761
Q9BT22	P06821	taxid:9606	taxid:211044
Q9BT22	P09958	taxid:9606	taxid:9606
Q9BT22	P0CK57	taxid:9606	taxid:82830
Q9BT22	P0DTC2	taxid:9606	taxid:2697049
Q9BT22	P0DTC5	taxid:9606	taxid:2697049
Q9BT22	P0DTC7	taxid:9606	taxid:2697049
Q9BT22	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q9BT22	P27487	taxid:9606	taxid:9606
Q9BT22	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q9BT22	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q9BT22	P35613	taxid:9606	taxid:9606
Q9BT22	Q20MH8	taxid:9606	taxid:381518
Q9BT22	Q77M19	taxid:9606	taxid:132487
Q9BT22	Q86T26	taxid:9606	taxid:9606
Q9BT22	Q9NRS4	taxid:9606	taxid:9606
Q9BT92	P06428	taxid:9606	taxid:10579
Q9BT92	P17367	taxid:9606	taxid:10254
Q9BT92	Q80HW9	taxid:9606	taxid:10254
Q9BTE7	P03470	taxid:9606	taxid:381518
Q9BTE7	P05777	taxid:9606	taxid:381518
Q9BTE7	P05780	taxid:9606	taxid:381518
Q9BTE7	P15682	taxid:9606	taxid:381518
Q9BTE7	P36817	taxid:9606	taxid:10621
Q9BTE7	P88926	taxid:9606	taxid:435895
Q9BTT0	P04620	taxid:9606	taxid:11686
Q9BTT0	P17382	taxid:9606	taxid:10585
Q9BTT0	Q05322	taxid:9606	taxid:128952
Q9BTU6	F5H9Z4	taxid:9606	taxid:295027
Q9BTU6	F5HDK1	taxid:9606	taxid:295027
Q9BTU6	F5HI87	taxid:9606	taxid:295027
Q9BTU6	P0C737	taxid:9606	taxid:82830
Q9BTU6	P0DTC3	taxid:9606	taxid:2697049
Q9BTU6	Q6SWD3	taxid:9606	taxid:295027
Q9BTV4	K9N5R3	taxid:9606	taxid:1263720
Q9BTV4	P03246	taxid:9606	taxid:28285
Q9BTV4	P04578	taxid:9606	taxid:11706
Q9BTV4	P06460	taxid:9606	taxid:10600
Q9BTV4	P06792	taxid:9606	taxid:333761
Q9BTV4	P06927	taxid:9606	taxid:333760
Q9BTV4	P0DTC1-PRO_0000449637	taxid:9606	taxid:2697049
Q9BTV4	P17385	taxid:9606	taxid:10585
Q9BTV4	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q9BTV4	Q99IB8-PRO_0000045597	taxid:9606	taxid:356411
Q9BTV4	Q99IB8-PRO_0000045598	taxid:9606	taxid:356411
Q9BTX1	O15393	taxid:9606	taxid:9606
Q9BTX1	P0DTD8	taxid:9606	taxid:2697049
Q9BTX1	Q86T26	taxid:9606	taxid:9606
Q9BTX1	Q9NRS4	taxid:9606	taxid:9606
Q9BTZ2	P0DTC3	taxid:9606	taxid:2697049
Q9BU61	K9N7C7-PRO_0000422447	taxid:9606	taxid:1263720
Q9BU61	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q9BU61	Q77M19	taxid:9606	taxid:132487
Q9BUB7	P06427	taxid:9606	taxid:10586
Q9BUB7	P06429	taxid:9606	taxid:10586
Q9BUB7	P0DTD8	taxid:9606	taxid:2697049
Q9BUB7	P24835	taxid:9606	taxid:10588
Q9BUB7	P36801	taxid:9606	taxid:10621
Q9BUB7	P36817	taxid:9606	taxid:10621
Q9BUB7	Q7TFA1	taxid:9606	taxid:694009
Q9BUB7	Q9QLP4	taxid:9606	taxid:31552
Q9BUK6	P06930	taxid:9606	taxid:333923
Q9BUK6	P24835	taxid:9606	taxid:10588
Q9BUK6	P36801	taxid:9606	taxid:10621
Q9BUL8	P06477	taxid:9606	taxid:10299
Q9BUL8	P06788	taxid:9606	taxid:333761
Q9BUN8	F5HE74	taxid:9606	taxid:295027
Q9BUN8	P06460	taxid:9606	taxid:10600
Q9BUN8	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q9BUN8	Q6SVZ5	taxid:9606	taxid:295027
Q9BUN8	Q6SVZ5	taxid:9606	taxid:295027
Q9BUP0	O14786	taxid:9606	taxid:9606
Q9BUP0	O15393	taxid:9606	taxid:9606
Q9BUP0	O95985	taxid:9606	taxid:9606
Q9BUP0	O95985	taxid:9606	taxid:9606
Q9BUP0	P02786	taxid:9606	taxid:9606
Q9BUP0	P0DTC8	taxid:9606	taxid:2697049
Q9BUP0	P0DTC8	taxid:9606	taxid:2697049
Q9BUP0	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q9BUP0	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q9BUP0	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q9BUP0	P0DTD1-PRO_0000449623	taxid:9606	taxid:2697049
Q9BUP0	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q9BUP0	P0DTF1	taxid:9606	taxid:2697049
Q9BUP0	P0DTF1	taxid:9606	taxid:2697049
Q9BUP0	P13164	taxid:9606	taxid:9606
Q9BUP0	P13164	taxid:9606	taxid:9606
Q9BUP3	P03452	taxid:9606	taxid:211044
Q9BUP3	P03468	taxid:9606	taxid:211044
Q9BUP3	P04608	taxid:9606	taxid:11706
Q9BUP3	P04608	taxid:9606	taxid:11706
Q9BUP3	P06427	taxid:9606	taxid:10586
Q9BUP3	P0DTD8	taxid:9606	taxid:2697049
Q9BUP3	Q7TFA1	taxid:9606	taxid:694009
Q9BUT9	O95985	taxid:9606	taxid:9606
Q9BUV8	F5HE74	taxid:9606	taxid:295027
Q9BUV8	P04578	taxid:9606	taxid:11706
Q9BV20	Q1I2B2	taxid:9606	taxid:381518
Q9BV23	F5HDE7	taxid:9606	taxid:295027
Q9BV23	F5HHT6	taxid:9606	taxid:295027
Q9BV35	Q76R62	taxid:9606	taxid:928302
Q9BV40	K9N7A1	taxid:9606	taxid:1263720
Q9BV40	P0DTD8	taxid:9606	taxid:2697049
Q9BV79	P36817	taxid:9606	taxid:10621
Q9BVC5	P04620	taxid:9606	taxid:11686
Q9BVC6	B9UPF3	taxid:9606	taxid:10580
Q9BVC6	P04578	taxid:9606	taxid:11706
Q9BVC6	P06428	taxid:9606	taxid:10579
Q9BVC6	P06460	taxid:9606	taxid:10600
Q9BVC6	P06461	taxid:9606	taxid:10600
Q9BVC6	P06792	taxid:9606	taxid:333761
Q9BVC6	P06927	taxid:9606	taxid:333760
Q9BVC6	P17385	taxid:9606	taxid:10585
Q9BVC6	P36801	taxid:9606	taxid:10621
Q9BVC6	Q77M19	taxid:9606	taxid:132487
Q9BVC6	Q9WMX2-PRO_0000037541	taxid:9606	taxid:333284
Q9BVG9	F5HG68	taxid:9606	taxid:295027
Q9BVG9	P06460	taxid:9606	taxid:10600
Q9BVG9	P06792	taxid:9606	taxid:333761
Q9BVG9	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q9BVK2	P0DTD3	taxid:9606	taxid:2697049
Q9BVK2	P0DTD3	taxid:9606	taxid:2697049
Q9BVK2	P0DTD8	taxid:9606	taxid:2697049
Q9BVK2	Q7TFA1	taxid:9606	taxid:694009
Q9BVK6	F5HB41	taxid:9606	taxid:295027
Q9BVK6	P03468	taxid:9606	taxid:211044
Q9BVK6	P04618	taxid:9606	taxid:11706
Q9BVK6	P0DTD8	taxid:9606	taxid:2697049
Q9BVK6	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q9BVK6	Q7TFA1	taxid:9606	taxid:694009
Q9BVK6	Q8AZK7	taxid:9606	taxid:10377
Q9BVL4	P24835	taxid:9606	taxid:10588
Q9BVL4	Q6SWA0	taxid:9606	taxid:295027
Q9BVV7	P03468	taxid:9606	taxid:211044
Q9BVV7	P0DTC5	taxid:9606	taxid:2697049
Q9BVV7	Q86T26	taxid:9606	taxid:9606
Q9BVV7	Q9NRS4	taxid:9606	taxid:9606
Q9BW60	F5HHT6	taxid:9606	taxid:295027
Q9BW60	Q6SW43	taxid:9606	taxid:295027
Q9BW72	O36551	taxid:9606	taxid:37296
Q9BW72	P03468	taxid:9606	taxid:211044
Q9BW72	P0DTD8	taxid:9606	taxid:2697049
Q9BW72	Q7TFA1	taxid:9606	taxid:694009
Q9BW92	P0C6X7-PRO_0000037322	taxid:9606	taxid:694009
Q9BW92	P0DTC1-PRO_0000449644	taxid:9606	taxid:2697049
Q9BW92	P0DTC5	taxid:9606	taxid:2697049
Q9BW92	P0DTC5	taxid:9606	taxid:2697049
Q9BW92	Q77M19	taxid:9606	taxid:132487
Q9BW92	Q80H93	taxid:9606	taxid:694009
Q9BWE0	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q9BWE0	P29991-PRO_0000037946	taxid:9606	taxid:31635
Q9BWH2	Q19QW5	taxid:9606	taxid:694009
Q9BWH6	P0DTC8	taxid:9606	taxid:2697049
Q9BWL3	P03129	taxid:9606	taxid:333760
Q9BWM7	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q9BWM7	B9UPF3	taxid:9606	taxid:10580
Q9BWM7	F5HE44	taxid:9606	taxid:295027
Q9BWM7	G3CKS7	taxid:9606	taxid:10376
Q9BWM7	P06460	taxid:9606	taxid:10600
Q9BWM7	P06461	taxid:9606	taxid:10600
Q9BWM7	P06792	taxid:9606	taxid:333761
Q9BWM7	P0CK50	taxid:9606	taxid:82830
Q9BWM7	P0CK57	taxid:9606	taxid:82830
Q9BWM7	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q9BWM7	Q3KSR4	taxid:9606	taxid:10376
Q9BWM7	V9LLT8	taxid:9606	taxid:295027
Q9BWS9	A0A6B9W2G5	taxid:9606	taxid:2697049
Q9BWS9	P04578	taxid:9606	taxid:11706
Q9BWS9	P0DTC8	taxid:9606	taxid:2697049
Q9BWS9	P27487	taxid:9606	taxid:9606
Q9BX68	P06477	taxid:9606	taxid:10299
Q9BX68	Q6SW85	taxid:9606	taxid:295027
Q9BX68	Q6SWD3	taxid:9606	taxid:295027
Q9BXD5	P03493	taxid:9606	taxid:518987
Q9BXF6	F5H991	taxid:9606	taxid:295027
Q9BXF6	P0DTC3	taxid:9606	taxid:2697049
Q9BXF6	P88933	taxid:9606	taxid:435895
Q9BXI2	P0DTC5	taxid:9606	taxid:2697049
Q9BXI2	P59596	taxid:9606	taxid:694009
Q9BXK5	P03120	taxid:9606	taxid:333760
Q9BXK5	P04015	taxid:9606	taxid:10580
Q9BXK5	P06422	taxid:9606	taxid:10579
Q9BXK5	P06423	taxid:9606	taxid:10586
Q9BXK5	P06792	taxid:9606	taxid:333761
Q9BXK5	P06921	taxid:9606	taxid:333923
Q9BXK5	P24830	taxid:9606	taxid:10588
Q9BXK5	P36778	taxid:9606	taxid:10614
Q9BXK5	P36780	taxid:9606	taxid:10621
Q9BXK5	Q77UU1	taxid:9606	taxid:31552
Q9BXR0	K9N4V0	taxid:9606	taxid:1263720
Q9BXR0	P03433	taxid:9606	taxid:211044
Q9BXW4	P0C6T5	taxid:9606	taxid:694008
Q9BXW4	P0C6W4	taxid:9606	taxid:694008
Q9BXW4	P19739	taxid:9606	taxid:11137
Q9BXW7	Q80H93	taxid:9606	taxid:694009
Q9BY07	P06428	taxid:9606	taxid:10579
Q9BY07	P06463	taxid:9606	taxid:333761
Q9BY07	P24835	taxid:9606	taxid:10588
Q9BY12	F5H991	taxid:9606	taxid:295027
Q9BY12	K9N4V7	taxid:9606	taxid:1263720
Q9BY12	P0DTC9	taxid:9606	taxid:2697049
Q9BY12	P15130	taxid:9606	taxid:11137
Q9BY12	P17383	taxid:9606	taxid:10585
Q9BY12	P33469	taxid:9606	taxid:31631
Q9BY12	P59595	taxid:9606	taxid:694009
Q9BY12	Q5MQC6	taxid:9606	taxid:443239
Q9BY12	Q6Q1R8	taxid:9606	taxid:277944
Q9BY49	K9N4V7	taxid:9606	taxid:1263720
Q9BY49	P15130	taxid:9606	taxid:11137
Q9BY49	P33469	taxid:9606	taxid:31631
Q9BY49	P59595	taxid:9606	taxid:694009
Q9BY49	Q6Q1R8	taxid:9606	taxid:277944
Q9BYC8	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BYC8	P88947	taxid:9606	taxid:435895
Q9BYC9	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q9BYC9	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BYC9	Q32ZE1-PRO_0000435829	taxid:9606	taxid:64320
Q9BYD1	F5HB40	taxid:9606	taxid:295027
Q9BYD1	F5HC33	taxid:9606	taxid:295027
Q9BYD1	P03428	taxid:9606	taxid:211044
Q9BYD2	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q9BYD2	F5HC97	taxid:9606	taxid:295027
Q9BYD2	P03470	taxid:9606	taxid:381518
Q9BYD2	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BYD2	Q32ZE1-PRO_0000435829	taxid:9606	taxid:64320
Q9BYD3	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BYD3	Q05323	taxid:9606	taxid:128952
Q9BYD3	Q1K9H2	taxid:9606	taxid:381518
Q9BYD6	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q9BYD6	A0A6B9W2G5	taxid:9606	taxid:2697049
Q9BYD6	H9EJ66	taxid:9606	taxid:277944
Q9BYD6	P03431	taxid:9606	taxid:211044
Q9BYD6	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q9BYI3	Q6SW03	taxid:9606	taxid:295027
Q9BYI3	Q6SW81	taxid:9606	taxid:295027
Q9BYK8	F5H9T4	taxid:9606	taxid:295027
Q9BYK8	F5HC79	taxid:9606	taxid:295027
Q9BYK8	F5HGU6	taxid:9606	taxid:295027
Q9BYK8	F5HI68	taxid:9606	taxid:295027
Q9BYK8	F7V998	taxid:9606	taxid:295027
Q9BYK8	Q1K9H2	taxid:9606	taxid:381518
Q9BYN8	F5HC97	taxid:9606	taxid:295027
Q9BYN8	P03433	taxid:9606	taxid:211044
Q9BYN8	P03496	taxid:9606	taxid:211044
Q9BYN8	P03508	taxid:9606	taxid:211044
